Door;UPC;Model Code;Color Name Description;Color Code;Size;Category;Lens Color;Model Name Description;Suggested Retail Price;Wholesale Price;Lens Base;Lens Material;Photochromic;Polarized;Standard;Temple Length ;Bridge Size;Lens Witdth;Lens Height;Folding;Crystals;Rx-Service;Rx-Able;Flex;Geofit;Front Colour Family ;Shape;Type;Temple Material ;Front Material ;Best Seller;Range;Gender;Collection;Limited Edition;New;Advertising;Theme;Items;Brand Name;Brand Code;
0021002876;713132371183;0PO3012V;HAVANA;24;52;Eyewear;DEMO LENS;;240.00;80.33;Base 4;PLAST;N;N;Y;140;18;52.0;36.6;N;N;N;Y;N;GLOBAL;HAVANA;Square;Full Rim;Plastic;Plastic;Y;21-35;Man;Optical;N;N;N;OFFICINA;ZPFN;Persol;PO;
0021002876;713132340059;0PO2388S;GUNMETAL;960/31;50;Eyewear;CRYSTAL GREEN;;0;95.00;Base 6;CS;N;N;Y;140;19;;;N;N;N;Y;N;GLOBAL;GUNMETAL;Round;Full Rim;Plastic;Metal;N;;Man;Sun;N;N;N;SARTORIA;ZPFN;Persol;PO;
0021002876;713132341995;0PO2388S;MATTE BROWN;962/4P;50;Eyewear;CRYSTAL PINK PHOTO POLAR;;255.00;115.00;Base 6;CS;Y;Y;N;140;19;;;N;N;N;Y;N;GLOBAL;BROWN;Round;Full Rim;Plastic;Metal;N;;Man;Sun;N;N;N;SARTORIA;ZPFN;Persol;PO;
0021002876;8053672669145;0PO2388S;BROWN;1067O4;51;Eyewear;GREY MIRROR BLUE;;240.00;95.54;Base 6;CS;N;N;Y;145;20;50.8;47.3;N;N;N;Y;N;;BROWN;Round;Full Rim;Plastic;Metal;N;;Man;Sun;N;Y;N;SARTORIA;ZPFN;Persol;PO;
0021002876;713132570739;0PO2422SJ;MATTE BROWN;992/51;51;Eyewear;CRYSTAL BROWN GRADIENT;;270.00;107.14;Base 6;CS;N;N;Y;145;20;50.8;47.3;N;N;N;Y;N;GLOBAL;BROWN;Phantos;Full Rim;Plastic;Metal;N;21-35;Man;Sun;N;N;N;SARTORIA;ZPFN;Persol;PO;
0021002876;8053672595352;0PO9649V;MADRETERRA;1052;50;Eyewear;DEMO LENS;;260.00;85.18;Base 4;;N;N;N;140;18;50.0;44.0;N;N;N;N;N;;HAVANA;Pilot;Full Rim;Plastic;Plastic;N;35-50;Man;Optical;N;Y;N;ICONA;ZPFN;Persol;PO;
0021002876;8053672129410;0PO9649S;HAVANA;24/31;55;Eyewear;CRYSTAL GREEN;;250.00;101.33;Base 6;CS;N;N;Y;145;18;55.2;48.7;N;N;N;Y;N;GLOBAL;HAVANA;Pilot;Full Rim;Plastic;Plastic;N;21-35;Man;Sun;N;Y;N;ICONA;ZPFN;Persol;PO;
0021002876;8053672129427;0PO9649S;TERRA DI SIENA;96/56;52;Eyewear;BLU;;250.00;101.33;Base 6;CS;N;N;Y;145;18;52.2;46.0;N;N;N;Y;N;GLOBAL;HAVANA;Pilot;Full Rim;Plastic;Plastic;N;21-35;Man;Sun;N;Y;Y;ICONA;ZPFN;Persol;PO;
0021002876;8053672420548;0PO9649S;RESINA E SALE;1025S3;55;Eyewear;GRADIENT BLU POLAR;;300.00;121.33;Base 6;CS;N;Y;N;145;18;55.2;48.7;N;N;N;Y;N;;HAVANA;Pilot;Full Rim;Plastic;Plastic;N;21-35;Man;Sun;N;Y;N;ICONA;ZPFN;Persol;PO;
0021002876;8053672595864;0PO9649S;MADRETERRA;10524E;52;Eyewear;GREEN;;250.00;101.33;Base 6;CS;N;N;Y;145;18;52.2;46.0;N;N;N;Y;N;;HAVANA;Pilot;Full Rim;Plastic;Plastic;N;21-35;Man;Sun;N;N;N;ICONA;ZPFN;Persol;PO;
0021002876;8053672160604;0PO2435S;OLD GOLD;1054W4;55;Eyewear;BROWN MIRROR GOLD;;310.00;124.54;Base 6;CS;N;N;Y;125;18;55.0;48.3;N;N;N;Y;N;GLOBAL;;Square;Full Rim;Metal;Metal;N;21-35;Man;Sun;N;N;N;ICONA(PO);ZPFN;Persol;PO;
0021002876;8053672504453;0PO3046V;TERRA DI SIENA;96;49;Eyewear;DEMO LENS;;310.00;104.59;Base 4;;N;N;N;140;21;49.0;42.3;N;N;N;N;N;;;Phantos;Full Rim;Metal;Plastic;N;35-50;Man;Optical;N;Y;N;SARTORIA;ZPFN;Persol;PO;
0021002876;8053672248364;0PO3075VM;TRANSPARENT YELLOW;204;49;Eyewear;DEMO LENS;;315.00;104.43;Base 4;;N;N;N;140;21;49.0;42.4;Y;N;N;N;N;GLOBAL;YELLOW;Phantos;Full Rim;Metal;Plastic;N;21-35;Man;Optical;N;N;N;SARTORIA;ZPFN;Persol;PO;
0021002876;8053672767636;0PO3007S;MADRETERRA;105286;53;Eyewear;;;250.00;101.33;Base 6;CS;N;N;Y;145;18;53.3;45.6;N;N;N;Y;N;;HAVANA;Square;Full Rim;Plastic;Plastic;N;21-35;Man;Sun;N;Y;N;GALLERIA;ZPFN;Persol;PO;
0021002876;8053672504583;0PO3092V;COBALTO;9038;48;Eyewear;DEMO LENS;;260.00;85.18;Base 4;;N;N;N;145;19;48.0;41.9;N;N;N;N;N;;;Phantos;Full Rim;Plastic;Plastic;N;35-50;Man;Optical;N;Y;N;GALLERIA;ZPFN;Persol;PO;
0021002876;8053672300147;0PO9714S;BLACK;95/31;55;Eyewear;GREEN;;310.00;124.54;Base 6;CS;N;N;Y;145;20;55.3;49.0;Y;N;N;Y;N;;BLACK;Pilot;Full Rim;;Plastic;N;21-35;Man;Sun;N;N;N;ICONA(PO);ZPFN;Persol;PO;
0021002876;8053672594966;0PO3151S;BROWN/BROWN STRIPED;102651;52;Eyewear;CLEAR GRADIENT BROWN;;280.00;112.94;Base 6;CS;N;N;Y;145;20;52.1;45.3;N;N;N;Y;Y;;BROWN;Phantos;Full Rim;Plastic;Plastic;N;21-35;Man;Sun;N;N;N;OFFICINA;ZPFN;Persol;PO;
0021002876;8053672594928;0PO3151S;BLACK;95/31;52;Eyewear;GREEN;;280.00;112.94;Base 6;CS;N;N;Y;145;20;52.1;45.3;N;N;N;Y;Y;;BLACK;Phantos;Full Rim;Plastic;Plastic;N;21-35;Man;Sun;N;N;N;OFFICINA;ZPFN;Persol;PO;
0021002876;8053672618594;0PO3152S;HAVANA;901531;49;Eyewear;GREEN;;250.00;101.33;Base 6;CS;N;N;Y;145;20;49.3;44.4;N;N;N;Y;N;;HAVANA;Phantos;Full Rim;Plastic;Plastic;N;21-35;Man;Sun;N;N;N;GALLERIA;ZPFN;Persol;PO;
0021002876;8053672594416;0PO3153V;HAVANA;24;48;Eyewear;DEMO LENS;;270.00;90.04;Base 6;;N;N;N;145;20;48.0;43.4;N;N;N;N;Y;;HAVANA;Phantos;Full Rim;Plastic;Plastic;N;21-35;Man;Optical;N;N;N;OFFICINA;ZPFN;Persol;PO;
0021002876;8053672594454;0PO3153V;BLACK;95;48;Eyewear;DEMO LENS;;270.00;90.04;Base 6;;N;N;N;145;20;48.0;43.4;N;N;N;N;Y;;BLACK;Phantos;Full Rim;Plastic;Plastic;N;21-35;Man;Optical;N;N;N;OFFICINA;ZPFN;Persol;PO;
0021002876;8053672594188;0PO3146V;LIGHT HAVANA;108;53;Eyewear;DEMO LENS;;260.00;85.18;Base 4;;N;N;N;140;19;53.0;40.5;N;N;N;N;N;;HAVANA;Rectangle;Full Rim;Metal;Plastic;N;21-35;Man;Optical;N;N;N;SARTORIA;ZPFN;Persol;PO;
0021002876;8053672615333;0PO3146V;STRIPED CHERRY;1054;53;Eyewear;DEMO LENS;;260.00;85.18;Base 4;;N;N;N;140;19;53.0;40.5;N;N;N;N;N;;RED;Rectangle;Full Rim;Metal;Plastic;N;21-35;Man;Optical;N;N;N;SARTORIA;ZPFN;Persol;PO;
0021002876;8053672767087;0PO3146V;HAVANA GREY BROWN;1057;51;Eyewear;DEMO LENS;;260.00;85.18;Base 4;;N;N;N;140;19;51.0;39.0;N;N;N;N;N;;HAVANA;Rectangle;Full Rim;Metal;Plastic;N;21-35;Man;Optical;N;Y;N;SARTORIA;ZPFN;Persol;PO;
0021002876;8053672593686;0PO3141V;STRIPED GREY;1051;46;Eyewear;DEMO LENS;;260.00;85.18;Base 4;;N;N;N;145;22;46.0;42.9;N;N;N;N;N;;BLUE;Round;Full Rim;Plastic;Plastic;N;21-35;Man;Optical;N;N;N;GALLERIA;ZPFN;Persol;PO;
0021002876;8053672766899;0PO3143V;HAVANA AZURE BROWN;1058;49;Eyewear;DEMO LENS;;260.00;85.18;Base 4;;N;N;N;145;21;49.0;42.1;N;N;N;N;N;;HAVANA;Rectangle;Full Rim;Plastic;Plastic;N;21-35;Man;Optical;N;Y;N;GALLERIA;ZPFN;Persol;PO;
0021002876;8053672654110;0PO3162V;BROWN/BEIGE TORTOISE;1056;50;Eyewear;DEMO LENS;;310.00;104.59;Base 4;;N;N;N;145;20;50.0;43.0;N;N;N;N;Y;;HAVANA;Phantos;Full Rim;Plastic;Plastic;N;21-35;Man;Optical;N;Y;N;GALLERIA;ZPFN;Persol;PO;
0021002876;8053672654066;0PO3162V;HAVANA;24;52;Eyewear;DEMO LENS;;310.00;104.59;Base 4;;N;N;N;145;20;52.0;44.7;N;N;N;N;Y;;HAVANA;Phantos;Full Rim;Plastic;Plastic;N;21-35;Man;Optical;N;Y;N;GALLERIA;ZPFN;Persol;PO;
0021002876;8053672665857;0PO3165S;HAVANA/AZURE-BROWN;105851;52;Eyewear;CLEAR GRADIENT BROWN;;340.00;136.14;Base 6;CS;N;N;Y;145;22;52.5;44.9;N;N;N;Y;N;;MULTI;Square;Full Rim;Metal;Plastic;N;;Man;Sun;N;N;N;SARTORIA;ZPFN;Persol;PO;
0021002876;8053672666298;0PO3166S;HAVANA;24/31;51;Eyewear;GREEN;;340.00;136.14;Base 6;CS;N;N;Y;145;22;51.4;46.8;N;N;N;Y;N;;HAVANA;Phantos;Full Rim;Metal;Plastic;N;21-35;Man;Sun;N;N;N;SARTORIA;ZPFN;Persol;PO;
0021002876;8053672666281;0PO3166S;BLACK;95/31;49;Eyewear;GREEN;;340.00;136.14;Base 6;CS;N;N;Y;145;22;49.4;45.0;N;N;N;Y;N;;BLACK;Phantos;Full Rim;Metal;Plastic;N;21-35;Man;Sun;N;N;N;SARTORIA;ZPFN;Persol;PO;
0021002876;8053672666403;0PO3166S;BLACK;95/58;49;Eyewear;POLAR GREEN;;390.00;156.14;Base 6;CS;N;Y;N;145;22;49.4;45.0;N;N;N;Y;N;;BLACK;Phantos;Full Rim;Metal;Plastic;N;21-35;Man;Sun;N;N;N;SARTORIA;ZPFN;Persol;PO;
0021002876;8053672666380;0PO3166S;STRIPED BROWN;960/56;49;Eyewear;LIGHT BLUE;;340.00;136.14;Base 6;CS;N;N;Y;145;22;49.4;45.0;N;N;N;Y;N;;HAVANA;Phantos;Full Rim;Metal;Plastic;N;21-35;Man;Sun;N;N;Y;SARTORIA;ZPFN;Persol;PO;
0021002876;8053672654868;0PO3168V;HAVANA;24;48;Eyewear;DEMO LENS;;340.00;114.29;Base 4;;N;N;N;145;22;48.0;41.2;N;N;N;N;N;;HAVANA;Phantos;Full Rim;Metal;Plastic;N;21-35;Unisex;Optical;N;Y;N;SARTORIA;ZPFN;Persol;PO;
0021002876;8053672654851;0PO3168V;HAVANA;24;50;Eyewear;DEMO LENS;;340.00;114.29;Base 4;;N;N;N;145;22;50.0;42.9;N;N;N;N;N;;HAVANA;Phantos;Full Rim;Metal;Plastic;N;21-35;Unisex;Optical;N;Y;N;SARTORIA;ZPFN;Persol;PO;
0021002876;8053672654448;0PO3167V;HAVANA ROSE BROWN;1059;47;Eyewear;DEMO LENS;;340.00;114.29;Base 4;;N;N;N;145;22;47.0;42.8;N;N;N;N;N;;HAVANA;Phantos;Full Rim;Metal;Plastic;N;21-35;Man;Optical;N;Y;N;SARTORIA;ZPFN;Persol;PO;
0021002876;8053672654424;0PO3167V;STRIPPED BROWN;960;47;Eyewear;DEMO LENS;;340.00;114.29;Base 4;;N;N;N;145;22;47.0;42.8;N;N;N;N;N;;HAVANA;Phantos;Full Rim;Metal;Plastic;N;21-35;Man;Optical;N;Y;N;SARTORIA;ZPFN;Persol;PO;
0021002876;8053672665642;0PO3159S;BLACK;901431;55;Eyewear;GREEN;;280.00;112.94;Base 6;CS;N;N;Y;145;19;55.3;48.8;N;N;N;Y;Y;;BLACK;Pilot;Full Rim;;Plastic;N;21-35;Man;Sun;N;Y;N;SARTORIA;ZPFN;Persol;PO;
0021002876;8053672665697;0PO3159S;BLACK;901458;55;Eyewear;POLAR GREEN;;330.00;132.94;Base 6;CS;N;Y;N;145;19;55.3;48.8;N;N;N;Y;Y;;BLACK;Pilot;Full Rim;;Plastic;N;21-35;Man;Sun;N;Y;N;SARTORIA;ZPFN;Persol;PO;
0021002876;8053672665680;0PO3159S;TERRA E OCEANO;9045W4;55;Eyewear;BROWN MIRROR GOLD;;280.00;112.94;Base 6;CS;N;N;Y;145;19;55.3;48.8;N;N;N;Y;Y;;MULTI;Pilot;Full Rim;;Plastic;N;21-35;Man;Sun;N;Y;N;SARTORIA;ZPFN;Persol;PO;
0021002876;8053672665086;0PO3157S;BROWN/VIOLET TORTOISE;105551;54;Eyewear;GRADIENT BROWN;;310.00;124.54;Base 6;CS;N;N;Y;145;21;54.4;48.2;N;N;N;Y;Y;;HAVANA;Phantos;Full Rim;Plastic;Plastic;N;21-35;Man;Sun;N;Y;N;GALLERIA;ZPFN;Persol;PO;
0021002876;8053672665055;0PO3157S;BROWN/BEIGE TORTOISE;105671;52;Eyewear;GRADIENT GREY;;310.00;124.54;Base 6;CS;N;N;Y;145;21;52.4;46.4;N;N;N;Y;Y;;HAVANA;Phantos;Full Rim;Plastic;Plastic;N;21-35;Man;Sun;N;Y;N;GALLERIA;ZPFN;Persol;PO;
0021002876;8053672665062;0PO3157S;BROWN/BEIGE TORTOISE;105671;54;Eyewear;GRADIENT GREY;;310.00;124.54;Base 6;CS;N;N;Y;145;21;54.4;48.2;N;N;N;Y;Y;;HAVANA;Phantos;Full Rim;Plastic;Plastic;N;21-35;Man;Sun;N;Y;N;GALLERIA;ZPFN;Persol;PO;
0021002876;8053672665024;0PO3157S;HAVANA;24/31;54;Eyewear;GREEN;;310.00;124.54;Base 6;CS;N;N;Y;145;21;54.4;48.2;N;N;N;Y;Y;;HAVANA;Phantos;Full Rim;Plastic;Plastic;N;21-35;Man;Sun;N;Y;N;GALLERIA;ZPFN;Persol;PO;
0021002876;8053672665031;0PO3157S;TERRA DI SIENA;96/Q8;52;Eyewear;AZURE GRADIENT BLUE;;310.00;124.54;Base 6;CS;N;N;Y;145;21;52.4;46.4;N;N;N;Y;Y;;HAVANA;Phantos;Full Rim;Plastic;Plastic;N;21-35;Man;Sun;N;Y;N;GALLERIA;ZPFN;Persol;PO;
0021002876;8053672726725;0PO7649S;MATTE BLACK/GOLD;107057;53;Eyewear;POLAR BROWN;;390.00;156.14;Base 6;CS;N;Y;N;145;18;53.0;47.9;N;N;N;Y;N;;BLACK;Pilot;Full Rim;Metal;Metal;N;21-35;Man;Sun;N;Y;N;SARTORIA;ZPFN;Persol;PO;
0021002876;8053672726732;0PO7649S;MATTE BLACK/GOLD;107057;56;Eyewear;POLAR BROWN;;390.00;156.14;Base 6;CS;N;Y;N;145;18;56.0;50.2;N;N;N;Y;N;;BLACK;Pilot;Full Rim;Metal;Metal;N;21-35;Man;Sun;N;Y;N;SARTORIA;ZPFN;Persol;PO;
0021002876;8053672726749;0PO7649S;BLUE/LIGHT BROWN;107156;53;Eyewear;LIGHT BLUE;;340.00;136.14;Base 6;CS;N;N;Y;145;18;53.0;47.9;N;N;N;Y;N;;BLUE;Pilot;Full Rim;Metal;Metal;N;21-35;Man;Sun;N;Y;N;SARTORIA;ZPFN;Persol;PO;
0021002876;8053672726794;0PO7649S;BLUE/BRONZE;107330;56;Eyewear;LIGHT GREEN MIRROR SILVER;;340.00;136.14;Base 6;CS;N;N;Y;145;18;56.0;50.2;N;N;N;Y;N;;BLUE;Pilot;Full Rim;Metal;Metal;N;21-35;Man;Sun;N;Y;N;SARTORIA;ZPFN;Persol;PO;
0021002876;8053672726879;0PO7359S;BLUE/LIGHT BROWN;107156;55;Eyewear;LIGHT BLUE;;340.00;136.14;Base 6;CS;N;N;Y;145;18;55.0;42.8;N;N;N;Y;N;;BLUE;Pilot;Full Rim;Metal;Metal;N;21-35;Man;Sun;N;Y;N;SARTORIA;ZPFN;Persol;PO;
0021002876;8053672727081;0PO7007V;MATTE SILVER/SILVER;1068;49;Eyewear;DEMO LENS;;340.00;114.29;Base 4;;N;N;N;145;19;49.0;42.0;N;N;N;N;N;;SILVER;Square;Full Rim;Metal;Metal;N;21-35;Man;Optical;N;Y;N;SARTORIA;ZPFN;Persol;PO;
0021002876;8053672727173;0PO7092V;MATTE SILVER/SILVER;1068;50;Eyewear;DEMO LENS;;340.00;114.29;Base 4;;N;N;N;145;19;50.0;45.1;N;N;N;N;N;;SILVER;Square;Full Rim;Metal;Metal;N;21-35;Man;Optical;N;Y;N;SARTORIA;ZPFN;Persol;PO;
0021002876;8053672760538;0PO3180V;BROWN/BEIGE TORTOISE;1052;50;Eyewear;DEMO LENS;;280.00;94.88;Base 4;;N;N;N;145;19;50.0;42.6;N;N;N;N;N;;HAVANA;Oval;Full Rim;Metal;Plastic;N;21-35;Man;Optical;N;Y;N;SARTORIA;ZPFN;Persol;PO;
0021002876;8053672760521;0PO3180V;;1058;48;Eyewear;;;280.00;94.88;Base 4;;N;N;N;145;19;48.0;40.9;N;N;N;N;N;;MULTI;Oval;Full Rim;Metal;Plastic;N;21-35;Man;Optical;N;Y;N;SARTORIA;ZPFN;Persol;PO;
0021002876;8053672764482;0PO6649S;TERRA DI SIENA;96/56;55;Eyewear;LIGHT BLUE;;340.00;136.14;Base 6;CS;N;N;Y;145;18;55.2;48.7;N;N;N;Y;Y;;HAVANA;Pilot;;;Plastic;N;21-35;Man;Sun;N;Y;N;ICONA;ZPFN;Persol;PO;
0021002876;8053672769739;0PO3169S;GREY;105071;50;Eyewear;GREY GRADIENT DARK GREY;;280.00;112.94;Base 6;CS;N;N;Y;145;19;50.0;44.8;N;N;N;Y;N;;GREY;Phantos;Full Rim;Plastic;Plastic;N;;Unisex;Sun;N;Y;N;;ZPFN;Persol;PO;
0021002876;8053672763782;0PO3170S;BLACK;901458;52;Eyewear;POLAR GREEN;;330.00;132.94;Base 6;CS;N;Y;N;145;20;52.2;45.7;N;N;N;Y;N;;BLACK;Phantos;Full Rim;Plastic;Plastic;N;21-35;Man;Sun;N;Y;N;GALLERIA;ZPFN;Persol;PO;
0021002876;8053672763713;0PO3170S;BLACK;901471;55;Eyewear;LIGHT GREY GRADIENT DARK GREY;;280.00;112.94;Base 6;CS;N;N;Y;145;20;55.2;48.4;N;N;N;Y;N;;BLACK;Phantos;Full Rim;Plastic;Plastic;N;21-35;Man;Sun;N;Y;N;GALLERIA;ZPFN;Persol;PO;
0021002876;8053672763812;0PO3170S;HAVANA;901557;55;Eyewear;POLAR BROWN;;330.00;132.94;Base 6;CS;N;Y;N;145;20;55.2;48.4;N;N;N;Y;N;;HAVANA;Phantos;Full Rim;Plastic;Plastic;N;21-35;Man;Sun;N;Y;N;GALLERIA;ZPFN;Persol;PO;
0021002876;8053672767193;0PO3122V;STRIPPED GREY;1051;48;Eyewear;DEMO LENS;;270.00;90.04;Base 4;;N;N;N;145;19;48.0;40.3;N;N;N;N;Y;;GREY;Phantos;Full Rim;Plastic;Plastic;N;21-35;Man;Optical;N;Y;N;OFFICINA;ZPFN;Persol;PO;
0021002876;8053672411003;0PO3125S;BLACK;95/58;51;Eyewear;POLAR GREY;;320.00;127.14;Base 6;CS;N;Y;N;140;19;51.2;44.3;N;N;N;Y;N;;BLACK;Phantos;Full Rim;Metal;Plastic;N;21-35;Man;Sun;N;Y;N;SARTORIA;ZPFN;Persol;PO;
0021002876;8053672615371;0PO3125V;STRIPED BLUE;1053;51;Eyewear;DEMO LENS;;260.00;85.18;Base 4;;N;N;N;140;19;51.2;44.2;N;N;N;N;N;;BLUE;Phantos;Full Rim;Metal;Plastic;N;21-35;Man;Optical;N;N;N;SARTORIA;ZPFN;Persol;PO;
0021002876;8053672472653;0PO3124S;HAVANA;24/57;50;Eyewear;BROWN POLARIZED;;320.00;127.14;Base 6;CS;N;Y;N;140;19;50.1;42.1;N;N;N;Y;N;;HAVANA;Square;Full Rim;Metal;Plastic;N;21-35;Man;Sun;N;Y;N;SARTORIA;ZPFN;Persol;PO;
0021002876;8053672472639;0PO3124S;BLACK;95/58;50;Eyewear;GREEN POLARIZED;;320.00;127.14;Base 6;CS;N;Y;N;140;19;50.1;42.1;N;N;N;Y;N;;BLACK;Square;Full Rim;Metal;Plastic;N;21-35;Man;Sun;N;Y;N;SARTORIA;ZPFN;Persol;PO;
0021002876;8053672472080;0PO3130V;HAVANA;24;52;Eyewear;DEMO LENS;;240.00;80.33;Base 4;;N;N;N;145;18;52.0;33.7;N;N;N;N;N;;HAVANA;Rectangle;Full Rim;Plastic;Plastic;N;21-35;Man;Optical;N;Y;N;OFFICINA;ZPFN;Persol;PO;
0021002876;8053672669176;0PO3129S;HAVANA/AZURE-BROWN;105851;48;Eyewear;CLEAR GRADIENT BROWN;;310.00;124.54;Base 6;CS;N;N;Y;145;22;48.1;44.9;N;N;N;Y;N;;HAVANA;Round;Full Rim;Plastic;Plastic;N;21-35;Unisex;Sun;N;Y;N;SARTORIA;ZPFN;Persol;PO;
0021002876;8053672547351;0PO8649S;DARK HORN;1045M3;53;Eyewear;GRADIENT GREEN POLAR;;400.00;160.14;Base 6;CS;N;Y;N;145;18;52.7;46.2;N;N;N;Y;N;;GREY;Pilot;Full Rim;Plastic;Plastic;N;35-50;Man;Sun;N;Y;N;ICONA;ZPFN;Persol;PO;
0021002876;8053672547245;0PO8649S;HAVANA;24/31;56;Eyewear;GREEN;;340.00;136.14;Base 6;CS;N;N;Y;145;18;55.8;48.8;N;N;N;Y;N;;HAVANA;Pilot;Full Rim;Plastic;Plastic;N;35-50;Man;Sun;N;Y;N;ICONA;ZPFN;Persol;PO;
0021002876;8053672545357;0PO8359V;BLACK;95;51;Eyewear;DEMO LENS;;340.00;114.29;Base 4;;N;N;N;145;19;50.8;39.0;N;N;N;N;N;;BLACK;Rectangle;Full Rim;Plastic;Plastic;N;35-50;Man;Optical;N;Y;N;ICONA;ZPFN;Persol;PO;
0021002876;8053672766660;0PO8359V;BROWN/BEIGE TORTOISE;1056;53;Eyewear;DEMO LENS;;340.00;114.29;Base 4;;N;N;N;145;19;52.8;40.5;N;N;N;N;N;;HAVANA;Rectangle;Full Rim;Plastic;Plastic;N;35-50;Man;Optical;N;Y;N;ICONA;ZPFN;Persol;PO;
0021002876;8053672766691;0PO8359V;BLACK;9000;51;Eyewear;DEMO LENS;;340.00;114.29;Base 4;;N;N;N;145;19;50.8;39.0;N;N;N;N;N;;BLACK;Rectangle;Full Rim;Plastic;Plastic;N;35-50;Man;Optical;N;Y;N;ICONA;ZPFN;Persol;PO;
0021002876;8053672766707;0PO8359V;BLACK;9000;53;Eyewear;DEMO LENS;;340.00;114.29;Base 4;;N;N;N;145;19;52.8;40.5;N;N;N;N;N;;BLACK;Rectangle;Full Rim;Plastic;Plastic;N;35-50;Man;Optical;N;Y;N;ICONA;ZPFN;Persol;PO;
0021002876;8053672545494;0PO8129V;LIGHT HORN;1046;48;Eyewear;DEMO LENS;;350.00;117.62;Base 4;;N;N;N;145;20;47.6;42.7;N;N;N;N;N;;IVORY;Phantos;Full Rim;;Plastic;N;35-50;Unisex;Optical;N;Y;N;ICONA;ZPFN;Persol;PO;
0021002876;8053672545449;0PO8129V;HAVANA;24;50;Eyewear;DEMO LENS;;340.00;114.29;Base 4;;N;N;N;145;20;49.7;44.6;N;N;N;N;N;;HAVANA;Phantos;Full Rim;;Plastic;N;35-50;Unisex;Optical;N;Y;N;ICONA;ZPFN;Persol;PO;
0021002876;8053672576153;0PO3155S;BLACK;104171;54;Eyewear;GREY GRADIENT DARK GREY;;240.00;95.54;Base 6;CS;N;N;Y;145;18;53.5;46.1;N;N;N;Y;N;;BLACK;Pilot;Full Rim;Plastic;Plastic;N;21-35;Man;Sun;N;Y;N;OFFICINA;ZPFN;Persol;PO;
0021002876;8053672594287;0PO3147V;LIGHT HAVANA;108;50;Eyewear;DEMO LENS;;260.00;85.18;Base 4;;N;N;N;140;19;50.0;44.8;N;N;N;N;N;;HAVANA;Phantos;Full Rim;Metal;Plastic;N;21-35;Man;Optical;N;N;N;SARTORIA;ZPFN;Persol;PO;
0021002876;8053672618518;0PO3148S;BLACK;901458;53;Eyewear;POLAR GREEN;;300.00;121.33;Base 6;CS;N;Y;N;145;20;53.1;43.1;N;N;N;Y;N;;BLACK;Square;Full Rim;Plastic;Plastic;N;21-35;Man;Sun;N;N;N;GALLERIA;ZPFN;Persol;PO;
0021002876;8053672781885;0PO3148S;TABACCO VIRGINIA;904051;53;Eyewear;CLEAR GRADIENT BROWN;;250.00;101.33;Base 6;CS;N;N;Y;145;20;53.1;43.1;N;N;N;Y;N;;HAVANA;Square;Full Rim;Plastic;Plastic;N;21-35;Man;Sun;N;Y;N;GALLERIA;ZPFN;Persol;PO;
0021002876;8053672594744;0PO3149S;BROWN/BROWN STRIPED;102651;55;Eyewear;CLEAR GRADIENT BROWN;;280.00;112.94;Base 6;CS;N;N;Y;145;18;55.2;44.5;N;N;N;Y;Y;;BROWN;Square;Full Rim;Plastic;Plastic;N;21-35;Man;Sun;N;N;N;OFFICINA;ZPFN;Persol;PO;
0021002876;8053672594683;0PO3149S;BLACK;95/31;55;Eyewear;GREEN;;280.00;112.94;Base 6;CS;N;N;Y;145;18;55.2;44.5;N;N;N;Y;Y;;BLACK;Square;Full Rim;Plastic;Plastic;N;21-35;Man;Sun;N;N;N;OFFICINA;ZPFN;Persol;PO;
0021002876;8053672594898;0PO3150S;HAVANA;24/57;51;Eyewear;BROWN POLARIZED;;330.00;132.94;Base 6;CS;N;Y;N;145;19;51.2;43.4;N;N;N;Y;Y;;HAVANA;Square;Full Rim;Plastic;Plastic;N;21-35;Man;Sun;N;N;N;OFFICINA;ZPFN;Persol;PO;
0021002876;713132165331;0PO0649;HAVANA;24/57;54;Eyewear;CRYSTAL BROWN POLARIZED;;300.00;121.33;Base 6;CS;N;Y;N;140;20;54.2;48.1;N;N;N;Y;N;GLOBAL;HAVANA;Pilot;Full Rim;Plastic;Plastic;N;;Man;Sun;N;N;N;ICONA(PO);ZPFN;Persol;PO;
0021002876;713132220702;0PO0714;HAVANA;24/57;52;Eyewear;CRYSTAL BROWN POLARIZED;FOLDING;360.00;144.54;Base 6;CS;N;Y;N;140;21;52.2;46.7;Y;N;N;Y;N;GLOBAL;HAVANA;Pilot;Full Rim;Plastic;Plastic;N;;Man;Sun;N;N;N;ICONA(PO);ZPFN;Persol;PO;
0021002876;713132220719;0PO0714;HAVANA;24/57;54;Eyewear;CRYSTAL BROWN POLARIZED;FOLDING;360.00;144.54;Base 6;CS;N;Y;N;140;21;54.0;48.3;Y;N;N;Y;N;GLOBAL;HAVANA;Pilot;Full Rim;Plastic;Plastic;N;;Man;Sun;N;N;N;ICONA(PO);ZPFN;Persol;PO;
0021002876;713132220740;0PO0714;BLACK;95/58;52;Eyewear;CRYSTAL GREEN POLARIZED;FOLDING;360.00;144.54;Base 6;CS;N;Y;N;140;21;52.2;46.7;Y;N;N;Y;N;GLOBAL;BLACK;Pilot;Full Rim;Plastic;Plastic;N;;Man;Sun;N;N;N;ICONA(PO);ZPFN;Persol;PO;
